pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
150,v,,,,,38,3,155,1,970.3948520999984,971.3937253999757,971.3937253999757,971.3937253999757,971.3937253999757,971.4270739000058,972.3923042999813,972.3923042999813,v,1,0.5289855999872088,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,39,0,156,1,972.9590616999776,973.9580119000166,973.9580119000166,973.9580119000166,973.9580119000166,973.9913579999702,974.9570511999773,974.9570511999773,v,1,0.4926413000212051,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,39,1,157,1,975.4899982999777,976.4882471999736,976.4882471999736,976.4882471999736,976.4882471999736,976.5063271999825,977.505095999979,977.505095999979,v,1,0.9472607999923639,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,39,2,158,3,978.5040867999778,979.5031230999739,979.5031230999739,979.5031230999739,979.5031230999739,979.536998399999,980.501895399997,980.501895399997,z,1,0.5623801000183448,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,39,3,159,3,981.1019110999769,982.1005882999743,982.1005882999743,982.1005882999743,982.1005882999743,982.134540900006,983.1003273000242,983.1003273000242,z,1,0.4658789000241086,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,40,0,160,2,983.5991355999722,984.59811359999,984.59811359999,984.59811359999,984.59811359999,984.6312115999754,985.6137127000256,985.6137127000256,c,1,0.430465399986133,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,40,1,161,0,986.0797465000069,987.0796196999727,987.0796196999727,987.0796196999727,987.0796196999727,987.1125402000034,988.0781954000122,988.0781954000122,x,1,0.41828539996640757,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,40,2,162,3,988.5446702999761,989.5434663000051,989.5434663000051,989.5434663000051,989.5434663000051,989.5776315000257,990.542588900018,990.542588900018,z,1,0.5297674000030383,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,40,3,163,0,991.1088197000208,992.1078436999815,992.1078436999815,992.1078436999815,992.1078436999815,992.1410111999721,993.1068545000162,993.1068545000162,x,1,0.5160052999854088,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,41,0,164,0,993.6729469000129,994.6722312999773,994.6722312999773,994.6722312999773,994.6722312999773,994.7053468999802,995.6710297000245,995.6710297000245,x,1,0.5478817999828607,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,41,1,165,3,996.2707536999951,997.2696807999746,997.2696807999746,997.2696807999746,997.2696807999746,997.3027342000278,998.2687462000176,998.2687462000176,z,1,0.5390969000291079,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,41,2,166,3,998.8683705999865,999.8673719000071,999.8673719000071,999.8673719000071,999.8673719000071,999.9012802999932,1000.8663867000141,1000.8663867000141,z,1,0.5808402000111528,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,41,3,167,3,1001.4990022000275,1002.4981472999789,1002.4981472999789,1002.4981472999789,1002.4981472999789,1002.5314645000035,1003.4970544999815,1003.4970544999815,z,1,0.6081844999571331,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,42,0,168,3,1004.1628258000128,1005.1618264999706,1005.1618264999706,1005.1618264999706,1005.1618264999706,1005.180918099999,1006.1608503999887,1006.1608503999887,z,1,0.962040500016883,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,42,1,169,1,1007.1600795999984,1008.15945929999,1008.15945929999,1008.15945929999,1008.15945929999,1008.1927545000217,1009.1749552999972,1009.1749552999972,v,1,0.6854598000063561,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,42,2,170,2,1009.9075988000259,1010.9070849000127,1010.9070849000127,1010.9070849000127,1010.9070849000127,1010.9398380999919,1011.9224154999829,1011.9224154999829,c,1,0.5921116000390612,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,42,3,171,1,1012.5551293999888,1013.5542143000057,1013.5542143000057,1013.5542143000057,1013.5542143000057,1013.5877126000123,1014.5532415999915,1014.5532415999915,v,1,0.48938729998189956,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,43,0,172,3,1015.086499499972,1016.0854621999897,1016.0854621999897,1016.0854621999897,1016.0854621999897,1016.1187234999961,1017.0843139999779,1017.0843139999779,z,1,0.48513799998909235,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,43,1,173,0,1017.6173166999943,1018.6162563000107,1018.6162563000107,1018.6162563000107,1018.6162563000107,1018.6497439999948,1019.615400700015,1019.615400700015,x,1,0.7118066000402905,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,43,2,174,3,1020.3663706000079,1021.3810566000175,1021.3810566000175,1021.3810566000175,1021.3810566000175,1021.3810566000175,1022.3963248999789,1022.3963248999789,z,1,0.5674939000164159,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,43,3,175,0,1023.0288193000015,1024.0282033000258,1024.0282033000258,1024.0282033000258,1024.0282033000258,1024.0615620000171,1025.0267879000166,1025.0267879000166,x,1,0.5932093999581411,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,44,0,176,2,1025.6438646999886,1026.6586271999986,1026.6586271999986,1026.6586271999986,1026.6586271999986,1026.6586271999986,1027.6581937000155,1027.6581937000155,c,1,0.4946990999742411,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,44,1,177,1,1028.1911061999854,1029.1897456999868,1029.1897456999868,1029.1897456999868,1029.1897456999868,1029.2232137999963,1030.1891526000109,1030.1891526000109,v,1,0.6760437999619171,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,44,2,178,1,1030.921924400027,1031.920882300008,1031.920882300008,1031.920882300008,1031.920882300008,1031.9535353999818,1032.9196039999952,1032.9196039999952,v,1,0.5159795999643393,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,44,3,179,0,1033.469258899975,1034.4681856000097,1034.4681856000097,1034.4681856000097,1034.4681856000097,1034.5017252999824,1035.467148100026,1035.467148100026,x,1,0.7764500000048429,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,45,0,180,2,1036.2998532999773,1037.2989166000043,1037.2989166000043,1037.2989166000043,1037.2989166000043,1037.3321416000254,1038.3149309,1038.3149309,c,1,0.6699494999484159,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,45,1,181,2,1039.0469993000152,1040.046491999994,1040.046491999994,1040.046491999994,1040.046491999994,1040.0797979999916,1041.0450951000093,1041.0450951000093,c,1,0.7031016999972053,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,45,2,182,2,1041.8111722000176,1042.8105819000048,1042.8105819000048,1042.8105819000048,1042.8105819000048,1042.8438435000135,1043.809511200001,1043.809511200001,c,1,0.45936690003145486,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,45,3,183,0,1044.3093651999952,1045.308037300012,1045.308037300012,1045.308037300012,1045.308037300012,1045.34128719999,1046.3070288000163,1046.3070288000163,x,1,0.43328709999332204,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,46,0,184,1,1046.7734217999969,1047.7722379000043,1047.7722379000043,1047.7722379000043,1047.7722379000043,1047.8055036999867,1048.788129099994,1048.788129099994,v,1,0.4944236999726854,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,46,1,185,0,1049.3207383999834,1050.3200954999775,1050.3200954999775,1050.3200954999775,1050.3200954999775,1050.352988299972,1051.3192582000047,1051.3192582000047,x,1,0.525177999981679,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,46,2,186,0,1051.8852734999964,1052.8840779999737,1052.8840779999737,1052.8840779999737,1052.8840779999737,1052.9172293000156,1053.8834407000104,1053.8834407000104,x,1,0.6194831999600865,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,46,3,187,1,1054.5335794999846,1055.5485234999796,1055.5485234999796,1055.5485234999796,1055.5485234999796,1055.5485234999796,1056.547605699976,1056.547605699976,v,1,0.5372003000229597,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,47,0,188,2,1057.146875299979,1058.1459661999834,1058.1459661999834,1058.1459661999834,1058.1459661999834,1058.1795468999771,1059.1451904000132,1059.1451904000132,c,1,0.6395629000035115,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,47,1,189,1,1059.8442524999846,1060.8438204000122,1060.8438204000122,1060.8438204000122,1060.8438204000122,1060.8767944999854,1061.8429163999972,1061.8429163999972,v,1,0.47720949997892603,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,47,2,190,2,1062.360621800006,1063.3747307999874,1063.3747307999874,1063.3747307999874,1063.3747307999874,1063.3747307999874,1064.3737331000157,1064.3737331000157,c,1,0.4472476000082679,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,47,3,191,3,1064.873253000027,1065.8723297999823,1065.8723297999823,1065.8723297999823,1065.8723297999823,1065.9057648999733,1066.8712485000142,1066.8712485000142,z,1,0.5875161000294611,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,48,0,192,0,1067.5041034999886,1068.5032886000117,1068.5032886000117,1068.5032886000117,1068.5032886000117,1068.536738499999,1069.5186439999961,1069.5186439999961,x,1,0.5491449999972247,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,48,1,193,3,1070.1189539000043,1071.1170192999998,1071.1170192999998,1071.1170192999998,1071.1170192999998,1071.1504375999793,1072.116528499988,1072.116528499988,z,1,0.5325566999963485,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,48,2,194,3,1072.6822628999944,1073.6814952000277,1073.6814952000277,1073.6814952000277,1073.6814952000277,1073.7148599000066,1074.6653326000087,1074.6653326000087,z,1,0.8627913000527769,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,48,3,195,2,1075.5627857000218,1076.562103400007,1076.562103400007,1076.562103400007,1076.562103400007,1076.5951050000149,1077.5615080000134,1077.5615080000134,c,1,0.6633140000049025,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,49,0,196,2,1078.244394999987,1079.2429191999836,1079.2429191999836,1079.2429191999836,1079.2429191999836,1079.2761934999726,1080.2589210000006,1080.2589210000006,c,1,0.7286854999838397,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,49,1,197,3,1081.024832300027,1082.0237469000276,1082.0237469000276,1082.0237469000276,1082.0237469000276,1082.0569117999985,1083.0392342000268,1083.0392342000268,z,1,0.656783299986273,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,49,2,198,2,1083.738724099996,1084.738017100026,1084.738017100026,1084.738017100026,1084.738017100026,1084.7711957999854,1085.73687969998,1085.73687969998,c,1,0.9475745999952778,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,49,3,199,0,1086.7361388999852,1087.7353519999888,1087.7353519999888,1087.7353519999888,1087.7353519999888,1087.7679992999765,1088.7341171000153,1088.7341171000153,z,0,0.4841423000325449,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
